country,date,sector,value,timestamp
France,22/07/2020,Ground Transport,0.339641,1595347200
Germany,22/07/2020,Ground Transport,0.443295,1595347200
India,22/07/2020,Ground Transport,0.822153,1595347200
Italy,22/07/2020,Ground Transport,0.255192,1595347200
Japan,22/07/2020,Ground Transport,0.497996,1595347200
ROW,22/07/2020,Ground Transport,5.57148,1595347200
Russia,22/07/2020,Ground Transport,0.667423,1595347200
Spain,22/07/2020,Ground Transport,0.241943,1595347200
UK,22/07/2020,Ground Transport,0.308658,1595347200
US,22/07/2020,Ground Transport,4.12609,1595347200
WORLD,22/07/2020,Ground Transport,17.1456,1595347200
Brazil,23/07/2020,Ground Transport,0.445887,1595433600
China,23/07/2020,Ground Transport,2.47737,1595433600
EU27 & UK,23/07/2020,Ground Transport,2.54295,1595433600
France,23/07/2020,Ground Transport,0.340409,1595433600
Germany,23/07/2020,Ground Transport,0.450578,1595433600
India,23/07/2020,Ground Transport,0.791611,1595433600
Italy,23/07/2020,Ground Transport,0.256903,1595433600
Japan,23/07/2020,Ground Transport,0.432428,1595433600
ROW,23/07/2020,Ground Transport,5.61553,1595433600
Russia,23/07/2020,Ground Transport,0.670195,1595433600
Spain,23/07/2020,Ground Transport,0.243348,1595433600
UK,23/07/2020,Ground Transport,0.311259,1595433600
US,23/07/2020,Ground Transport,4.17729,1595433600
WORLD,23/07/2020,Ground Transport,17.1533,1595433600
Brazil,24/07/2020,Ground Transport,0.455951,1595520000
China,24/07/2020,Ground Transport,2.5377,1595520000
EU27 & UK,24/07/2020,Ground Transport,2.55405,1595520000
France,24/07/2020,Ground Transport,0.338645,1595520000
Germany,24/07/2020,Ground Transport,0.44453,1595520000
India,24/07/2020,Ground Transport,0.797586,1595520000
Italy,24/07/2020,Ground Transport,0.258053,1595520000
Japan,24/07/2020,Ground Transport,0.434156,1595520000
ROW,24/07/2020,Ground Transport,5.37903,1595520000
Russia,24/07/2020,Ground Transport,0.675789,1595520000
Spain,24/07/2020,Ground Transport,0.244296,1595520000
UK,24/07/2020,Ground Transport,0.314985,1595520000
US,24/07/2020,Ground Transport,4.43554,1595520000
WORLD,24/07/2020,Ground Transport,17.2698,1595520000
Brazil,25/07/2020,Ground Transport,0.376315,1595606400
China,25/07/2020,Ground Transport,2.33308,1595606400
EU27 & UK,25/07/2020,Ground Transport,2.17251,1595606400
France,25/07/2020,Ground Transport,0.303292,1595606400
Germany,25/07/2020,Ground Transport,0.406647,1595606400
India,25/07/2020,Ground Transport,0.751556,1595606400
Italy,25/07/2020,Ground Transport,0.213671,1595606400
Japan,25/07/2020,Ground Transport,0.441026,1595606400
ROW,25/07/2020,Ground Transport,4.83001,1595606400
Russia,25/07/2020,Ground Transport,0.519673,1595606400
Spain,25/07/2020,Ground Transport,0.159299,1595606400
UK,25/07/2020,Ground Transport,0.285004,1595606400
US,25/07/2020,Ground Transport,3.98818,1595606400
WORLD,25/07/2020,Ground Transport,15.4123,1595606400
Brazil,26/07/2020,Ground Transport,0.176151,1595692800
China,26/07/2020,Ground Transport,2.22291,1595692800
EU27 & UK,26/07/2020,Ground Transport,1.83209,1595692800
France,26/07/2020,Ground Transport,0.244918,1595692800
Germany,26/07/2020,Ground Transport,0.357926,1595692800
India,26/07/2020,Ground Transport,0.598023,1595692800
Italy,26/07/2020,Ground Transport,0.158898,1595692800
Japan,26/07/2020,Ground Transport,0.408848,1595692800
ROW,26/07/2020,Ground Transport,3.88475,1595692800
Russia,26/07/2020,Ground Transport,0.407896,1595692800
Spain,26/07/2020,Ground Transport,0.132508,1595692800
UK,26/07/2020,Ground Transport,0.244359,1595692800
US,26/07/2020,Ground Transport,4.29505,1595692800
WORLD,26/07/2020,Ground Transport,13.8257,1595692800
Brazil,27/07/2020,Ground Transport,0.431346,1595779200
China,27/07/2020,Ground Transport,2.49513,1595779200
EU27 & UK,27/07/2020,Ground Transport,2.48217,1595779200
France,27/07/2020,Ground Transport,0.329008,1595779200
Germany,27/07/2020,Ground Transport,0.440026,1595779200
India,27/07/2020,Ground Transport,0.80117,1595779200
Italy,27/07/2020,Ground Transport,0.246901,1595779200
Japan,27/07/2020,Ground Transport,0.488866,1595779200
ROW,27/07/2020,Ground Transport,5.56532,1595779200
Russia,27/07/2020,Ground Transport,0.663119,1595779200
Spain,27/07/2020,Ground Transport,0.236263,1595779200
UK,27/07/2020,Ground Transport,0.305516,1595779200
US,27/07/2020,Ground Transport,4.37152,1595779200
WORLD,27/07/2020,Ground Transport,17.2987,1595779200
Brazil,28/07/2020,Ground Transport,0.441774,1595865600
China,28/07/2020,Ground Transport,2.48587,1595865600
EU27 & UK,28/07/2020,Ground Transport,2.51731,1595865600
France,28/07/2020,Ground Transport,0.337614,1595865600
Germany,28/07/2020,Ground Transport,0.442438,1595865600
India,28/07/2020,Ground Transport,0.790912,1595865600
Italy,28/07/2020,Ground Transport,0.257234,1595865600
Japan,28/07/2020,Ground Transport,0.491596,1595865600
ROW,28/07/2020,Ground Transport,5.7135,1595865600
Russia,28/07/2020,Ground Transport,0.67377,1595865600
Spain,28/07/2020,Ground Transport,0.238771,1595865600
UK,28/07/2020,Ground Transport,0.308958,1595865600
US,28/07/2020,Ground Transport,4.4691,1595865600
WORLD,28/07/2020,Ground Transport,17.5838,1595865600
Brazil,29/07/2020,Ground Transport,0.447907,1595952000
China,29/07/2020,Ground Transport,2.4818,1595952000
EU27 & UK,29/07/2020,Ground Transport,2.52808,1595952000
France,29/07/2020,Ground Transport,0.33791,1595952000
Germany,29/07/2020,Ground Transport,0.445557,1595952000
India,29/07/2020,Ground Transport,0.80383,1595952000
Italy,29/07/2020,Ground Transport,0.253141,1595952000
Japan,29/07/2020,Ground Transport,0.482536,1595952000
ROW,29/07/2020,Ground Transport,5.91647,1595952000
Russia,29/07/2020,Ground Transport,0.676996,1595952000
Spain,29/07/2020,Ground Transport,0.240144,1595952000
UK,29/07/2020,Ground Transport,0.312005,1595952000
US,29/07/2020,Ground Transport,4.42663,1595952000
WORLD,29/07/2020,Ground Transport,17.7642,1595952000
Brazil,30/07/2020,Ground Transport,0.44807,1596038400
China,30/07/2020,Ground Transport,2.46984,1596038400
EU27 & UK,30/07/2020,Ground Transport,2.54012,1596038400
France,30/07/2020,Ground Transport,0.334733,1596038400
Germany,30/07/2020,Ground Transport,0.448356,1596038400
India,30/07/2020,Ground Transport,0.800503,1596038400
Italy,30/07/2020,Ground Transport,0.255957,1596038400
Japan,30/07/2020,Ground Transport,0.489588,1596038400
ROW,30/07/2020,Ground Transport,5.39422,1596038400
Russia,30/07/2020,Ground Transport,0.675675,1596038400
Spain,30/07/2020,Ground Transport,0.244754,1596038400
UK,30/07/2020,Ground Transport,0.317321,1596038400
US,30/07/2020,Ground Transport,4.63888,1596038400
WORLD,30/07/2020,Ground Transport,17.4569,1596038400
Brazil,31/07/2020,Ground Transport,0.461585,1596124800
China,31/07/2020,Ground Transport,2.54001,1596124800
EU27 & UK,31/07/2020,Ground Transport,2.52922,1596124800
France,31/07/2020,Ground Transport,0.322656,1596124800
Germany,31/07/2020,Ground Transport,0.445781,1596124800
India,31/07/2020,Ground Transport,0.81922,1596124800
Italy,31/07/2020,Ground Transport,0.255292,1596124800
Japan,31/07/2020,Ground Transport,0.488029,1596124800
ROW,31/07/2020,Ground Transport,4.60339,1596124800
Russia,31/07/2020,Ground Transport,0.676058,1596124800
Spain,31/07/2020,Ground Transport,0.243962,1596124800
UK,31/07/2020,Ground Transport,0.31918,1596124800
US,31/07/2020,Ground Transport,4.673,1596124800
WORLD,31/07/2020,Ground Transport,16.7905,1596124800
Brazil,1/8/2020,Ground Transport,0.386141,1596211200
China,1/8/2020,Ground Transport,2.36558,1596211200
EU27 & UK,1/8/2020,Ground Transport,2.17734,1596211200
France,1/8/2020,Ground Transport,0.296155,1596211200
Germany,1/8/2020,Ground Transport,0.411451,1596211200
India,1/8/2020,Ground Transport,0.732241,1596211200
Italy,1/8/2020,Ground Transport,0.220147,1596211200
Japan,1/8/2020,Ground Transport,0.451933,1596211200
ROW,1/8/2020,Ground Transport,4.16192,1596211200
Russia,1/8/2020,Ground Transport,0.524701,1596211200
Spain,1/8/2020,Ground Transport,0.168816,1596211200
UK,1/8/2020,Ground Transport,0.281845,1596211200
US,1/8/2020,Ground Transport,4.07436,1596211200
WORLD,1/8/2020,Ground Transport,14.8742,1596211200
Brazil,2/8/2020,Ground Transport,0.185363,1596297600
China,2/8/2020,Ground Transport,2.14418,1596297600
EU27 & UK,2/8/2020,Ground Transport,1.81912,1596297600
France,2/8/2020,Ground Transport,0.237462,1596297600
Germany,2/8/2020,Ground Transport,0.363823,1596297600
India,2/8/2020,Ground Transport,0.693736,1596297600
Italy,2/8/2020,Ground Transport,0.155123,1596297600
Japan,2/8/2020,Ground Transport,0.395018,1596297600
ROW,2/8/2020,Ground Transport,3.52192,1596297600
Russia,2/8/2020,Ground Transport,0.447341,1596297600
Spain,2/8/2020,Ground Transport,0.127212,1596297600
UK,2/8/2020,Ground Transport,0.246299,1596297600
US,2/8/2020,Ground Transport,3.98594,1596297600
WORLD,2/8/2020,Ground Transport,13.1926,1596297600
Brazil,3/8/2020,Ground Transport,0.441235,1596384000
China,3/8/2020,Ground Transport,2.49723,1596384000
EU27 & UK,3/8/2020,Ground Transport,2.48364,1596384000
France,3/8/2020,Ground Transport,0.31875,1596384000
Germany,3/8/2020,Ground Transport,0.444006,1596384000
India,3/8/2020,Ground Transport,0.785993,1596384000
Italy,3/8/2020,Ground Transport,0.25722,1596384000
Japan,3/8/2020,Ground Transport,0.484678,1596384000
ROW,3/8/2020,Ground Transport,4.93541,1596384000
Russia,3/8/2020,Ground Transport,0.660944,1596384000
Spain,3/8/2020,Ground Transport,0.224715,1596384000
UK,3/8/2020,Ground Transport,0.306234,1596384000
US,3/8/2020,Ground Transport,4.08601,1596384000
WORLD,3/8/2020,Ground Transport,16.3751,1596384000
Brazil,4/8/2020,Ground Transport,0.45398,1596470400
China,4/8/2020,Ground Transport,2.47643,1596470400
EU27 & UK,4/8/2020,Ground Transport,2.49511,1596470400
France,4/8/2020,Ground Transport,0.317613,1596470400
Germany,4/8/2020,Ground Transport,0.449144,1596470400
India,4/8/2020,Ground Transport,0.786187,1596470400
Italy,4/8/2020,Ground Transport,0.253447,1596470400
Japan,4/8/2020,Ground Transport,0.48799,1596470400
ROW,4/8/2020,Ground Transport,5.33031,1596470400
Russia,4/8/2020,Ground Transport,0.670774,1596470400
Spain,4/8/2020,Ground Transport,0.225236,1596470400
UK,4/8/2020,Ground Transport,0.308607,1596470400
US,4/8/2020,Ground Transport,3.89717,1596470400
WORLD,4/8/2020,Ground Transport,16.598,1596470400
Brazil,5/8/2020,Ground Transport,0.46027,1596556800
China,5/8/2020,Ground Transport,2.4992,1596556800
EU27 & UK,5/8/2020,Ground Transport,2.48785,1596556800
France,5/8/2020,Ground Transport,0.314272,1596556800
Germany,5/8/2020,Ground Transport,0.446153,1596556800
India,5/8/2020,Ground Transport,0.808894,1596556800
Italy,5/8/2020,Ground Transport,0.252156,1596556800
Japan,5/8/2020,Ground Transport,0.490119,1596556800
ROW,5/8/2020,Ground Transport,5.42173,1596556800
Russia,5/8/2020,Ground Transport,0.669877,1596556800
Spain,5/8/2020,Ground Transport,0.218939,1596556800
UK,5/8/2020,Ground Transport,0.314667,1596556800
US,5/8/2020,Ground Transport,3.99254,1596556800
WORLD,5/8/2020,Ground Transport,16.8305,1596556800
Brazil,6/8/2020,Ground Transport,0.462547,1596643200
China,6/8/2020,Ground Transport,2.46755,1596643200
EU27 & UK,6/8/2020,Ground Transport,2.46574,1596643200
France,6/8/2020,Ground Transport,0.310898,1596643200
Germany,6/8/2020,Ground Transport,0.445096,1596643200
India,6/8/2020,Ground Transport,0.81175,1596643200
Italy,6/8/2020,Ground Transport,0.245645,1596643200
Japan,6/8/2020,Ground Transport,0.499131,1596643200
ROW,6/8/2020,Ground Transport,5.50935,1596643200
Russia,6/8/2020,Ground Transport,0.668068,1596643200
Spain,6/8/2020,Ground Transport,0.218708,1596643200
UK,6/8/2020,Ground Transport,0.312399,1596643200
US,6/8/2020,Ground Transport,4.12672,1596643200
WORLD,6/8/2020,Ground Transport,17.0108,1596643200
Brazil,7/8/2020,Ground Transport,0.476058,1596729600
China,7/8/2020,Ground Transport,2.53785,1596729600
EU27 & UK,7/8/2020,Ground Transport,2.46743,1596729600
France,7/8/2020,Ground Transport,0.307195,1596729600
Germany,7/8/2020,Ground Transport,0.442038,1596729600
India,7/8/2020,Ground Transport,0.8161,1596729600
Italy,7/8/2020,Ground Transport,0.244954,1596729600
Japan,7/8/2020,Ground Transport,0.504546,1596729600
ROW,7/8/2020,Ground Transport,5.40442,1596729600
Russia,7/8/2020,Ground Transport,0.675126,1596729600
Spain,7/8/2020,Ground Transport,0.215213,1596729600
UK,7/8/2020,Ground Transport,0.320143,1596729600
US,7/8/2020,Ground Transport,4.19987,1596729600
WORLD,7/8/2020,Ground Transport,17.0814,1596729600
Brazil,8/8/2020,Ground Transport,0.420474,1596816000
China,8/8/2020,Ground Transport,2.33833,1596816000
EU27 & UK,8/8/2020,Ground Transport,2.14544,1596816000
France,8/8/2020,Ground Transport,0.273971,1596816000
Germany,8/8/2020,Ground Transport,0.405052,1596816000
India,8/8/2020,Ground Transport,0.776965,1596816000
Italy,8/8/2020,Ground Transport,0.232278,1596816000
Japan,8/8/2020,Ground Transport,0.463087,1596816000
ROW,8/8/2020,Ground Transport,4.82325,1596816000
Russia,8/8/2020,Ground Transport,0.527667,1596816000
Spain,8/8/2020,Ground Transport,0.159222,1596816000
UK,8/8/2020,Ground Transport,0.292048,1596816000
US,8/8/2020,Ground Transport,3.87637,1596816000
WORLD,8/8/2020,Ground Transport,15.3716,1596816000
Brazil,9/8/2020,Ground Transport,0.240338,1596902400
China,9/8/2020,Ground Transport,2.23724,1596902400
EU27 & UK,9/8/2020,Ground Transport,1.77435,1596902400
France,9/8/2020,Ground Transport,0.207575,1596902400
Germany,9/8/2020,Ground Transport,0.346985,1596902400
India,9/8/2020,Ground Transport,0.665529,1596902400
Italy,9/8/2020,Ground Transport,0.175477,1596902400
Japan,9/8/2020,Ground Transport,0.401395,1596902400
ROW,9/8/2020,Ground Transport,3.97028,1596902400
Russia,9/8/2020,Ground Transport,0.472656,1596902400
Spain,9/8/2020,Ground Transport,0.125956,1596902400
UK,9/8/2020,Ground Transport,0.252686,1596902400
US,9/8/2020,Ground Transport,4.12034,1596902400
WORLD,9/8/2020,Ground Transport,13.8821,1596902400
Brazil,10/8/2020,Ground Transport,0.440929,1596988800
China,10/8/2020,Ground Transport,2.50247,1596988800
EU27 & UK,10/8/2020,Ground Transport,2.41859,1596988800
France,10/8/2020,Ground Transport,0.294299,1596988800
Germany,10/8/2020,Ground Transport,0.438973,1596988800
India,10/8/2020,Ground Transport,0.831402,1596988800
Italy,10/8/2020,Ground Transport,0.229706,1596988800
Japan,10/8/2020,Ground Transport,0.41331,1596988800
ROW,10/8/2020,Ground Transport,5.40967,1596988800
Russia,10/8/2020,Ground Transport,0.668583,1596988800
Spain,10/8/2020,Ground Transport,0.212902,1596988800
UK,10/8/2020,Ground Transport,0.318346,1596988800
US,10/8/2020,Ground Transport,4.22357,1596988800
WORLD,10/8/2020,Ground Transport,16.9085,1596988800
Brazil,11/8/2020,Ground Transport,0.449682,1597075200
China,11/8/2020,Ground Transport,2.49324,1597075200
EU27 & UK,11/8/2020,Ground Transport,2.42245,1597075200
France,11/8/2020,Ground Transport,0.302811,1597075200
Germany,11/8/2020,Ground Transport,0.441337,1597075200
India,11/8/2020,Ground Transport,0.811169,1597075200
Italy,11/8/2020,Ground Transport,0.212997,1597075200
Japan,11/8/2020,Ground Transport,0.462273,1597075200
ROW,11/8/2020,Ground Transport,5.66065,1597075200
Russia,11/8/2020,Ground Transport,0.674802,1597075200
Spain,11/8/2020,Ground Transport,0.222257,1597075200
UK,11/8/2020,Ground Transport,0.31473,1597075200
US,11/8/2020,Ground Transport,4.21883,1597075200
WORLD,11/8/2020,Ground Transport,17.1931,1597075200
Brazil,12/8/2020,Ground Transport,0.453706,1597161600
China,12/8/2020,Ground Transport,2.44557,1597161600
EU27 & UK,12/8/2020,Ground Transport,2.40213,1597161600
France,12/8/2020,Ground Transport,0.299615,1597161600
Germany,12/8/2020,Ground Transport,0.445687,1597161600
India,12/8/2020,Ground Transport,0.755999,1597161600
Italy,12/8/2020,Ground Transport,0.203614,1597161600
Japan,12/8/2020,Ground Transport,0.445164,1597161600
ROW,12/8/2020,Ground Transport,5.60314,1597161600
Russia,12/8/2020,Ground Transport,0.674644,1597161600
Spain,12/8/2020,Ground Transport,0.212345,1597161600
UK,12/8/2020,Ground Transport,0.312947,1597161600
US,12/8/2020,Ground Transport,4.29258,1597161600
WORLD,12/8/2020,Ground Transport,17.0729,1597161600
Brazil,13/08/2020,Ground Transport,0.456449,1597248000
China,13/08/2020,Ground Transport,2.49047,1597248000
EU27 & UK,13/08/2020,Ground Transport,2.4154,1597248000
France,13/08/2020,Ground Transport,0.315853,1597248000
Germany,13/08/2020,Ground Transport,0.444533,1597248000
India,13/08/2020,Ground Transport,0.823418,1597248000
Italy,13/08/2020,Ground Transport,0.201862,1597248000
Japan,13/08/2020,Ground Transport,0.427472,1597248000
ROW,13/08/2020,Ground Transport,5.79448,1597248000
Russia,13/08/2020,Ground Transport,0.675209,1597248000
Spain,13/08/2020,Ground Transport,0.208244,1597248000
UK,13/08/2020,Ground Transport,0.31517,1597248000
US,13/08/2020,Ground Transport,4.49703,1597248000
WORLD,13/08/2020,Ground Transport,17.5799,1597248000
Brazil,14/08/2020,Ground Transport,0.464706,1597334400
China,14/08/2020,Ground Transport,2.55006,1597334400
EU27 & UK,14/08/2020,Ground Transport,2.41194,1597334400
France,14/08/2020,Ground Transport,0.308564,1597334400
Germany,14/08/2020,Ground Transport,0.445528,1597334400
India,14/08/2020,Ground Transport,0.839497,1597334400
Italy,14/08/2020,Ground Transport,0.189267,1597334400
Japan,14/08/2020,Ground Transport,0.414685,1597334400
ROW,14/08/2020,Ground Transport,5.48984,1597334400
Russia,14/08/2020,Ground Transport,0.681316,1597334400
Spain,14/08/2020,Ground Transport,0.206852,1597334400
UK,14/08/2020,Ground Transport,0.322706,1597334400
US,14/08/2020,Ground Transport,4.79448,1597334400
WORLD,14/08/2020,Ground Transport,17.6465,1597334400
Brazil,15/08/2020,Ground Transport,0.391185,1597420800
China,15/08/2020,Ground Transport,2.36928,1597420800
EU27 & UK,15/08/2020,Ground Transport,1.98706,1597420800
France,15/08/2020,Ground Transport,0.251454,1597420800
Germany,15/08/2020,Ground Transport,0.405636,1597420800
India,15/08/2020,Ground Transport,0.514584,1597420800
Italy,15/08/2020,Ground Transport,0.149432,1597420800
Japan,15/08/2020,Ground Transport,0.400173,1597420800
ROW,15/08/2020,Ground Transport,4.79221,1597420800
Russia,15/08/2020,Ground Transport,0.564418,1597420800
Spain,15/08/2020,Ground Transport,0.14326,1597420800
UK,15/08/2020,Ground Transport,0.285015,1597420800
US,15/08/2020,Ground Transport,4.37778,1597420800
WORLD,15/08/2020,Ground Transport,15.3967,1597420800
Brazil,16/08/2020,Ground Transport,0.169902,1597507200
China,16/08/2020,Ground Transport,2.22142,1597507200
EU27 & UK,16/08/2020,Ground Transport,1.82326,1597507200
France,16/08/2020,Ground Transport,0.221992,1597507200
Germany,16/08/2020,Ground Transport,0.362907,1597507200
India,16/08/2020,Ground Transport,0.701088,1597507200
Italy,16/08/2020,Ground Transport,0.166511,1597507200
Japan,16/08/2020,Ground Transport,0.360321,1597507200
ROW,16/08/2020,Ground Transport,4.00628,1597507200
Russia,16/08/2020,Ground Transport,0.466534,1597507200
Spain,16/08/2020,Ground Transport,0.125165,1597507200
UK,16/08/2020,Ground Transport,0.244397,1597507200
US,16/08/2020,Ground Transport,4.56842,1597507200
WORLD,16/08/2020,Ground Transport,14.3172,1597507200
Brazil,17/08/2020,Ground Transport,0.446516,1597593600
China,17/08/2020,Ground Transport,2.50428,1597593600
EU27 & UK,17/08/2020,Ground Transport,2.41874,1597593600
France,17/08/2020,Ground Transport,0.301029,1597593600
Germany,17/08/2020,Ground Transport,0.443154,1597593600
India,17/08/2020,Ground Transport,0.847466,1597593600
Italy,17/08/2020,Ground Transport,0.213551,1597593600
Japan,17/08/2020,Ground Transport,0.479383,1597593600
ROW,17/08/2020,Ground Transport,5.17453,1597593600
Russia,17/08/2020,Ground Transport,0.683679,1597593600
Spain,17/08/2020,Ground Transport,0.213392,1597593600
UK,17/08/2020,Ground Transport,0.314874,1597593600
US,17/08/2020,Ground Transport,4.65524,1597593600
WORLD,17/08/2020,Ground Transport,17.2098,1597593600
Brazil,18/08/2020,Ground Transport,0.4555,1597680000
China,18/08/2020,Ground Transport,2.51481,1597680000
EU27 & UK,18/08/2020,Ground Transport,2.41725,1597680000
France,18/08/2020,Ground Transport,0.306554,1597680000
Germany,18/08/2020,Ground Transport,0.446051,1597680000
India,18/08/2020,Ground Transport,0.836368,1597680000
Italy,18/08/2020,Ground Transport,0.201077,1597680000
Japan,18/08/2020,Ground Transport,0.489513,1597680000
ROW,18/08/2020,Ground Transport,5.69539,1597680000
Russia,18/08/2020,Ground Transport,0.683075,1597680000
Spain,18/08/2020,Ground Transport,0.20151,1597680000
UK,18/08/2020,Ground Transport,0.319363,1597680000
US,18/08/2020,Ground Transport,4.66328,1597680000
WORLD,18/08/2020,Ground Transport,17.7552,1597680000
Brazil,19/08/2020,Ground Transport,0.456014,1597766400
China,19/08/2020,Ground Transport,2.48022,1597766400
EU27 & UK,19/08/2020,Ground Transport,2.41167,1597766400
France,19/08/2020,Ground Transport,0.309537,1597766400
Germany,19/08/2020,Ground Transport,0.44482,1597766400
India,19/08/2020,Ground Transport,0.839588,1597766400
Italy,19/08/2020,Ground Transport,0.198534,1597766400
Japan,19/08/2020,Ground Transport,0.485487,1597766400
ROW,19/08/2020,Ground Transport,5.76231,1597766400
Russia,19/08/2020,Ground Transport,0.679395,1597766400
Spain,19/08/2020,Ground Transport,0.196606,1597766400
UK,19/08/2020,Ground Transport,0.320477,1597766400
US,19/08/2020,Ground Transport,4.70075,1597766400
WORLD,19/08/2020,Ground Transport,17.8154,1597766400
Brazil,20/08/2020,Ground Transport,0.465162,1597852800
China,20/08/2020,Ground Transport,2.49602,1597852800
EU27 & UK,20/08/2020,Ground Transport,2.41979,1597852800
France,20/08/2020,Ground Transport,0.304907,1597852800
Germany,20/08/2020,Ground Transport,0.446035,1597852800
India,20/08/2020,Ground Transport,0.836608,1597852800
Italy,20/08/2020,Ground Transport,0.201871,1597852800
Japan,20/08/2020,Ground Transport,0.492706,1597852800
ROW,20/08/2020,Ground Transport,5.15096,1597852800
Russia,20/08/2020,Ground Transport,0.68168,1597852800
Spain,20/08/2020,Ground Transport,0.205879,1597852800
UK,20/08/2020,Ground Transport,0.319407,1597852800
US,20/08/2020,Ground Transport,4.77381,1597852800
WORLD,20/08/2020,Ground Transport,17.3167,1597852800
Brazil,21/08/2020,Ground Transport,0.473603,1597939200
China,21/08/2020,Ground Transport,2.53322,1597939200
EU27 & UK,21/08/2020,Ground Transport,2.42868,1597939200
France,21/08/2020,Ground Transport,0.313553,1597939200
Germany,21/08/2020,Ground Transport,0.442881,1597939200
India,21/08/2020,Ground Transport,0.842747,1597939200
Italy,21/08/2020,Ground Transport,0.203275,1597939200
Japan,21/08/2020,Ground Transport,0.497781,1597939200
ROW,21/08/2020,Ground Transport,5.32575,1597939200
Russia,21/08/2020,Ground Transport,0.686558,1597939200
Spain,21/08/2020,Ground Transport,0.20465,1597939200
UK,21/08/2020,Ground Transport,0.32373,1597939200
US,21/08/2020,Ground Transport,4.93499,1597939200
WORLD,21/08/2020,Ground Transport,17.7233,1597939200
Brazil,22/08/2020,Ground Transport,0.392818,1598025600
China,22/08/2020,Ground Transport,2.36022,1598025600
EU27 & UK,22/08/2020,Ground Transport,2.15868,1598025600
France,22/08/2020,Ground Transport,0.287202,1598025600
Germany,22/08/2020,Ground Transport,0.412142,1598025600
India,22/08/2020,Ground Transport,0.801631,1598025600
Italy,22/08/2020,Ground Transport,0.205305,1598025600
Japan,22/08/2020,Ground Transport,0.453747,1598025600
ROW,22/08/2020,Ground Transport,4.73879,1598025600
Russia,22/08/2020,Ground Transport,0.56851,1598025600
Spain,22/08/2020,Ground Transport,0.155947,1598025600
UK,22/08/2020,Ground Transport,0.293908,1598025600
US,22/08/2020,Ground Transport,4.54522,1598025600
WORLD,22/08/2020,Ground Transport,16.0196,1598025600
Brazil,23/08/2020,Ground Transport,0.154937,1598112000
China,23/08/2020,Ground Transport,2.20435,1598112000
EU27 & UK,23/08/2020,Ground Transport,1.85417,1598112000
France,23/08/2020,Ground Transport,0.23779,1598112000
Germany,23/08/2020,Ground Transport,0.360618,1598112000
India,23/08/2020,Ground Transport,0.695631,1598112000
Italy,23/08/2020,Ground Transport,0.183657,1598112000
Japan,23/08/2020,Ground Transport,0.390469,1598112000
ROW,23/08/2020,Ground Transport,3.85288,1598112000
Russia,23/08/2020,Ground Transport,0.487122,1598112000
Spain,23/08/2020,Ground Transport,0.122643,1598112000
UK,23/08/2020,Ground Transport,0.257404,1598112000
US,23/08/2020,Ground Transport,3.81012,1598112000
WORLD,23/08/2020,Ground Transport,13.4497,1598112000
Brazil,24/08/2020,Ground Transport,0.443907,1598198400
China,24/08/2020,Ground Transport,2.52173,1598198400
EU27 & UK,24/08/2020,Ground Transport,2.47361,1598198400
France,24/08/2020,Ground Transport,0.323631,1598198400
Germany,24/08/2020,Ground Transport,0.440501,1598198400
India,24/08/2020,Ground Transport,0.835765,1598198400
Italy,24/08/2020,Ground Transport,0.226626,1598198400
Japan,24/08/2020,Ground Transport,0.484879,1598198400
ROW,24/08/2020,Ground Transport,5.56976,1598198400
Russia,24/08/2020,Ground Transport,0.67748,1598198400
Spain,24/08/2020,Ground Transport,0.215126,1598198400
UK,24/08/2020,Ground Transport,0.318621,1598198400
US,24/08/2020,Ground Transport,3.85422,1598198400
WORLD,24/08/2020,Ground Transport,16.8613,1598198400
Brazil,25/08/2020,Ground Transport,0.453332,1598284800
China,25/08/2020,Ground Transport,2.55794,1598284800
EU27 & UK,25/08/2020,Ground Transport,2.50845,1598284800
France,25/08/2020,Ground Transport,0.333727,1598284800
Germany,25/08/2020,Ground Transport,0.444606,1598284800
India,25/08/2020,Ground Transport,0.832138,1598284800
Italy,25/08/2020,Ground Transport,0.229098,1598284800
Japan,25/08/2020,Ground Transport,0.489486,1598284800
ROW,25/08/2020,Ground Transport,5.83328,1598284800
Russia,25/08/2020,Ground Transport,0.680639,1598284800
Spain,25/08/2020,Ground Transport,0.211089,1598284800
UK,25/08/2020,Ground Transport,0.325589,1598284800
US,25/08/2020,Ground Transport,3.97493,1598284800
WORLD,25/08/2020,Ground Transport,17.3302,1598284800
Brazil,26/08/2020,Ground Transport,0.457864,1598371200
China,26/08/2020,Ground Transport,2.51497,1598371200
EU27 & UK,26/08/2020,Ground Transport,2.51611,1598371200
France,26/08/2020,Ground Transport,0.33216,1598371200
Germany,26/08/2020,Ground Transport,0.446312,1598371200
India,26/08/2020,Ground Transport,0.833494,1598371200
Italy,26/08/2020,Ground Transport,0.228516,1598371200
Japan,26/08/2020,Ground Transport,0.486272,1598371200
ROW,26/08/2020,Ground Transport,5.88067,1598371200
Russia,26/08/2020,Ground Transport,0.681582,1598371200
Spain,26/08/2020,Ground Transport,0.21092,1598371200
UK,26/08/2020,Ground Transport,0.332534,1598371200
US,26/08/2020,Ground Transport,3.96745,1598371200
WORLD,26/08/2020,Ground Transport,17.3384,1598371200
Brazil,27/08/2020,Ground Transport,0.460491,1598457600
China,27/08/2020,Ground Transport,2.48275,1598457600
